Frame,Overall_X,Overall_Y,Overall_Z,Overall_RotX,Overall_RotY,Overall_RotZ,Head_X,Head_Y,Head_Z,Head_RotX,Head_RotY,Head_RotZ,LeftShoulder_X,LeftShoulder_Y,LeftShoulder_Z,LeftShoulder_RotX,LeftShoulder_RotY,LeftShoulder_RotZ,RightShoulder_X,RightShoulder_Y,RightShoulder_Z,RightShoulder_RotX,RightShoulder_RotY,RightShoulder_RotZ,LeftHand_X,LeftHand_Y,LeftHand_Z,LeftHand_RotX,LeftHand_RotY,LeftHand_RotZ,RightHand_X,RightHand_Y,RightHand_Z,RightHand_RotX,RightHand_RotY,RightHand_RotZ,LeftElbow_X,LeftElbow_Y,LeftElbow_Z,LeftElbow_RotX,LeftElbow_RotY,LeftElbow_RotZ,RightElbow_X,RightElbow_Y,RightElbow_Z,RightElbow_RotX,RightElbow_RotY,RightElbow_RotZ,LeftFoot_X,LeftFoot_Y,LeftFoot_Z,LeftFoot_RotX,LeftFoot_RotY,LeftFoot_RotZ,RightFoot_X,RightFoot_Y,RightFoot_Z,RightFoot_RotX,RightFoot_RotY,RightFoot_RotZ,LeftKnee_X,LeftKnee_Y,LeftKnee_Z,LeftKnee_RotX,LeftKnee_RotY,LeftKnee_RotZ,RightKnee_X,RightKnee_Y,RightKnee_Z,RightKnee_RotX,RightKnee_RotY,RightKnee_RotZ,LeftHip_X,LeftHip_Y,LeftHip_Z,LeftHip_RotX,LeftHip_RotY,LeftHip_RotZ,RightHip_X,RightHip_Y,RightHip_Z,RightHip_RotX,RightHip_RotY,RightHip_RotZ
21,-0.009346993,-0.08728568,0.02292525,0,1.397035,0,0.09335455,1.364682,-0.01929824,16.54067,349.4326,349.6907,0.006764279,1.316291,-0.03620452,76.24412,67.13484,174.1079,0.1512442,1.279156,-0.03488913,45.21645,275.3386,183.3311,-0.3397446,0.9256254,0.06320859,46.58928,91.76299,119.4572,0.1268099,0.8678312,0.2405041,36.5593,233.0043,280.2093,-0.2698742,1.079515,-0.09902531,30.49569,97.5693,139.6707,0.2868564,0.9944337,0.1254936,31.21063,192.7966,230.8071,-0.2588674,0.1464169,0.01874521,313.8879,346.0621,174.4407,0.06792334,0.1356429,-0.1643258,308.6057,24.73437,192.0974,-0.1875416,0.4343877,0.2581055,38.12081,351.3804,163.793,0.09247991,0.3483897,0.1513169,53.29604,30.10575,201.0622,-0.1571928,0.7810985,0.0324846,329.3819,18.00469,166.2477,0.02882979,0.7195551,-0.02201534,333.5901,16.78436,181.5046
22,-0.009698078,-0.08133049,0.02397146,0,1.219526,0,0.09013389,1.373559,-0.01552381,17.50955,348.9312,349.8971,0.004029007,1.324308,-0.03336373,74.98856,69.03165,174.5686,0.1488929,1.288771,-0.0307608,44.91124,275.1896,180.4122,-0.3163289,0.9240077,0.09169023,45.1002,91.74842,117.0555,0.1518726,0.8521551,0.2198715,36.25668,235.8076,274.6113,-0.2692206,1.081029,-0.07566758,28.02973,103.0172,139.404,0.3005755,0.9889367,0.101344,27.09443,196.9657,229.0115,-0.2551664,0.1466438,0.02029899,314.047,343.0542,174.5167,0.06766035,0.1350654,-0.1633813,308.4859,24.77463,192.0361,-0.2060317,0.4428696,0.2551263,36.51581,347.9067,165.2206,0.08691621,0.3519257,0.1498204,52.68816,28.45126,200.2917,-0.1545499,0.7851335,0.02656742,328.3952,13.29079,165.6716,0.03606642,0.7284469,-0.01602712,335.2959,13.94031,181.299
23,-0.01003437,-0.07564075,0.02494017,0,1.040541,0,0.08713654,1.38177,-0.01128091,18.45595,348.461,350.0613,0.001485763,1.33176,-0.03001877,73.82449,70.61606,174.7912,0.1466695,1.297666,-0.02621862,44.61218,275.0849,177.6749,-0.2936171,0.9241564,0.1171242,43.9318,91.93873,115.1185,0.1747238,0.8391556,0.1970657,36.37557,238.2622,269.0816,-0.2674548,1.083182,-0.05290477,26.07358,108.146,139.0881,0.3117422,0.9860885,0.07661983,23.43736,200.8813,226.869,-0.2527936,0.1471189,0.02125885,314.2418,340.3301,174.4458,0.06788173,0.1355231,-0.1642589,308.5057,24.76148,192.2201,-0.2236476,0.4504557,0.2502679,35.06845,344.5308,166.4716,0.08253673,0.3552334,0.1472007,52.23236,27.26053,199.868,-0.1516561,0.7888819,0.02153404,327.5659,8.785316,165.1813,0.04249046,0.736908,-0.009580005,337.0544,11.2665,181.1947
24,-0.01070348,-0.06851865,0.0258993,0,0.7587715,0,0.08246432,1.391715,-0.006743688,19.5223,348.1361,350.3458,-0.002543597,1.340647,-0.02635774,72.53696,72.45417,174.9745,0.1430593,1.308535,-0.02147968,44.52317,275.0438,174.89,-0.2707495,0.9256371,0.1431835,43.30297,93.6163,113.4214,0.1978515,0.8285649,0.1734245,37.35005,240.8899,262.5949,-0.2655836,1.087341,-0.02625267,24.71275,114.2946,139.4491,0.317822,0.9882448,0.05103197,20.28504,205.4292,223.3851,-0.2461346,0.1474307,0.02323665,313.9951,337.0695,173.5069,0.06735178,0.1349209,-0.1632339,308.3845,24.7652,192.0958,-0.2418149,0.4592016,0.2425267,33.29367,340.1148,168.0928,0.07695785,0.3603384,0.1443197,51.37566,25.31365,198.7831,-0.147499,0.7932118,0.01542366,326.4623,3.248956,165.0451,0.04985572,0.7472744,-0.001986168,338.9826,8.104203,180.8578
25,-0.01132122,-0.0620397,0.02676256,0,0.496663,0,0.07815573,1.400494,-0.001975706,20.5062,347.8533,350.5759,-0.006272845,1.348516,-0.02239156,71.39334,73.96585,174.9816,0.1396678,1.318143,-0.01655928,44.44486,275.0362,172.3857,-0.250457,0.9285051,0.1657246,43.1404,95.04849,111.829,0.2178047,0.8206393,0.1486947,38.53396,242.7187,256.278,-0.2626863,1.09194,-0.001676464,23.95177,119.8072,139.7614,0.3214564,0.9921519,0.02740883,17.65868,209.4698,219.7895,-0.2412774,0.1480018,0.02458659,313.8538,334.2203,172.4612,0.06764524,0.1355393,-0.1641861,308.408,24.69671,192.2735,-0.2579188,0.4665255,0.2333296,31.79629,335.9996,169.464,0.07308928,0.3650377,0.1404372,50.7157,23.97696,198.1492,-0.1433165,0.797072,0.01053039,325.6004,358.18,164.9831,0.05595455,0.7567036,0.005665157,340.8805,5.266503,180.6485
26,-0.01248976,-0.05532048,0.02816889,0,0.2218674,0,0.07210462,1.409585,0.002879122,21.12086,347.7732,350.8168,-0.01169437,1.356361,-0.01794562,70.27435,75.37826,174.4453,0.1346542,1.328178,-0.01139068,44.63544,275.2337,170.1091,-0.2310234,0.9336972,0.1905429,43.37741,97.27052,109.4215,0.2369672,0.8162564,0.1250434,40.1472,244.6141,249.678,-0.2603234,1.098094,0.02623031,23.93431,126.0352,140.1525,0.3217281,0.999537,0.006323813,15.70723,213.7829,215.6312,-0.233646,0.1481737,0.02797353,313.4677,330.7605,170.9085,0.06695357,0.134586,-0.163353,308.2985,24.79829,192.0157,-0.2735335,0.4736716,0.2223133,30.19858,331.1185,171.1053,0.06854828,0.3703659,0.1364799,49.73302,22.12912,196.9917,-0.1382949,0.8004935,0.005675128,324.5622,352.4196,165.2675,0.06203164,0.7665771,0.01468667,342.8919,2.148463,180.269
27,-0.01373239,-0.04853376,0.02964972,0,359.9413,0,0.06565148,1.418497,0.008433528,21.7085,347.7073,351.0337,-0.0175091,1.364028,-0.01277847,69.1756,76.69704,173.754,0.1292129,1.338045,-0.005518654,44.85623,275.467,167.8508,-0.2122395,0.9404872,0.2151571,44.01637,99.28302,106.6587,0.254879,0.8138773,0.09861785,41.95105,245.9292,242.5597,-0.2567834,1.105351,0.05478445,24.4609,132.3038,140.6347,0.3201515,1.008449,-0.01430622,14.02516,218.0932,211.1122,-0.2271658,0.1486402,0.03102698,313.2253,327.2914,169.1145,0.06742807,0.1348847,-0.1645001,308.3196,24.79045,192.0884,-0.2884825,0.4801696,0.2088931,28.73265,326.0083,172.675,0.06543721,0.3759238,0.131119,48.84918,20.70936,196.1974,-0.1327686,0.8038707,0.001516938,323.6772,346.5094,165.6156,0.06743641,0.7765719,0.02464671,345.1151,359.0173,179.9761
28,-0.01547784,-0.0438375,0.03183507,0,359.7114,0,0.05837771,1.42462,0.01345257,21.59492,347.8204,351.2144,-0.02417057,1.368795,-0.007810082,68.4091,77.86121,172.7577,0.1229259,1.345136,-0.0001918972,45.4157,275.7458,166.2297,-0.1992656,0.9492388,0.2398727,44.91189,101.3606,102.9659,0.268764,0.8150185,0.07951872,43.65456,247.1494,237.0516,-0.2561824,1.112747,0.08204677,25.92961,138.1151,140.9018,0.317896,1.017244,-0.02800428,13.29698,221.5961,207.4897,-0.2205562,0.1488672,0.03611963,312.8793,323.6241,167.5202,0.06666281,0.1342538,-0.1635194,308.2602,24.90059,191.8722,-0.3006638,0.4848751,0.1973316,27.61769,321.1385,174.1619,0.06235252,0.3800897,0.128098,48.07685,19.32183,195.2852,-0.1274681,0.8049567,-0.001628768,322.6454,341.1089,166.1271,0.0716071,0.7837638,0.03417837,346.848,356.2461,179.5735
29,-0.01731045,-0.03914563,0.03413475,0,359.4767,0,0.0505459,1.430503,0.01913323,21.43941,347.927,351.3879,-0.0313529,1.373295,-0.002188612,67.65002,78.97775,171.6495,0.1160884,1.352027,0.005803464,46.02115,276.0298,164.6065,-0.1864277,0.9591579,0.2648688,46.02787,103.1992,98.90514,0.2828577,0.8178472,0.05920375,45.62918,247.9851,231.1544,-0.2546485,1.121085,0.1099203,27.78319,144.0223,141.3759,0.3151241,1.027051,-0.04111097,12.90978,225.1012,203.6145,-0.2150741,0.149365,0.04065196,312.7059,319.8804,165.7697,0.06714016,0.1347525,-0.1642857,308.3128,24.84545,191.9966,-0.312294,0.4890583,0.1837062,26.64848,316.051,175.5935,0.06042249,0.3843876,0.12404,47.42103,18.27535,194.7001,-0.1217433,0.8059648,-0.004163209,321.7439,335.5544,166.6567,0.07515247,0.7909814,0.04451746,348.776,353.442,179.2327
30,-0.01933536,-0.03751333,0.03668378,0,359.2067,0,0.04216437,1.432351,0.02457038,20.81373,348.1309,351.6762,-0.03894338,1.373765,0.002981279,67.15862,80.40394,170.8133,0.1088335,1.355055,0.01117467,46.92247,276.0168,163.3448,-0.1794174,0.9696183,0.290949,47.58851,104.572,93.92793,0.2957473,0.8212071,0.04440984,47.60467,248.7692,226.5972,-0.2560092,1.12864,0.1369061,30.54906,149.5,142.0174,0.3139807,1.034864,-0.04987138,13.13569,227.7746,200.5092,-0.2095428,0.1498176,0.04699657,312.4526,315.8967,164.412,0.06720137,0.134812,-0.1637124,308.3185,24.8196,191.9845,-0.3225826,0.4916351,0.1722587,26.1171,311.2564,177.0488,0.05856328,0.3860828,0.1231375,47.1734,17.42764,194.2905,-0.1159652,0.8035396,-0.006791651,320.4287,330.3835,167.3067,0.07798484,0.7943258,0.05371246,350.0495,350.9149,178.8645
31,-0.02145316,-0.0361583,0.03935052,0,358.9232,0,0.03310447,1.433626,0.03064308,20.12247,348.3295,352.0015,-0.04711846,1.3736,0.008721074,66.65113,81.82212,169.897,0.1009642,1.357613,0.01715274,47.91234,275.9494,162.0717,-0.1719041,0.9811881,0.317735,49.26326,105.6163,88.4594,0.3084511,0.8259053,0.02948636,49.76693,249.3266,221.8707,-0.2563861,1.136964,0.164502,33.61127,155.1494,142.9793,0.3124192,1.043189,-0.05793576,13.62208,230.4103,197.3616,-0.2048605,0.1505827,0.05277353,312.3646,311.7721,162.9756,0.06836759,0.1356986,-0.164593,308.4191,24.59344,192.2628,-0.3324619,0.4937623,0.1588557,25.76403,306.2666,178.4893,0.0574042,0.387543,0.121674,47.08553,16.80031,194.1485,-0.1096754,0.8007545,-0.008942038,319.1776,325.026,167.9808,0.0803126,0.7973676,0.06355159,351.4582,348.3304,178.524
32,-0.02325935,-0.03820656,0.04146053,0,358.5859,0,0.02499147,1.430538,0.03547427,19.52473,348.5671,352.6723,-0.05418092,1.369291,0.01288942,66.41557,83.48721,169.6966,0.09415303,1.355882,0.02139751,49.01602,275.4166,161.3329,-0.1698787,0.9908093,0.3415027,51.10769,105.67,82.92583,0.3190956,0.8291969,0.02118804,51.57026,249.8249,219.1677,-0.2585637,1.142789,0.1868395,36.91074,159.6435,144.2278,0.3139119,1.048033,-0.06220388,14.27638,231.7626,195.4221,-0.2012817,0.15103,0.05890536,312.1896,308.2686,162.1169,0.06840209,0.1358842,-0.1636123,308.3456,24.66995,192.169,-0.3402127,0.4942508,0.1494893,25.78981,302.5045,179.7389,0.05587284,0.3858343,0.1242462,47.47293,16.45829,194.2003,-0.1041142,0.794788,-0.01165974,317.6516,320.9196,168.642,0.08223926,0.7959539,0.06978511,351.7964,346.4376,178.2224
33,-0.0250315,-0.04028494,0.04352723,0,358.2539,0,0.0167981,1.427232,0.04052058,18.9385,348.7782,353.3622,-0.06128069,1.36477,0.01725645,66.14091,85.0379,169.4238,0.08725922,1.353973,0.02588635,50.12863,274.8484,160.593,-0.1665684,1.001,0.3644784,52.82068,105.3507,77.17818,0.3294501,0.8332613,0.01356861,53.45714,250.1986,216.5016,-0.2594613,1.148889,0.208327,40.16771,164.1454,145.6999,0.3151678,1.053173,-0.0658377,15.05798,233.0321,193.5431,-0.1984598,0.151781,0.06408459,312.1404,304.8603,161.2357,0.06877327,0.1365912,-0.16374,308.3608,24.61188,192.2227,-0.3474102,0.4945816,0.1389805,25.92061,298.8019,180.9216,0.05441912,0.383989,0.1262304,47.9685,16.19554,194.3694,-0.09840913,0.7889555,-0.01391354,316.2464,316.8526,169.2858,0.08384408,0.7944617,0.07617361,352.2201,344.5712,177.9199
34,-0.02679867,-0.04393925,0.04544599,0,357.798,0,0.008655014,1.421946,0.04549317,18.72059,348.9606,354.4626,-0.06810214,1.358294,0.02135753,65.91274,86.69962,169.8669,0.08059854,1.35019,0.03016602,51.34571,273.832,160.2571,-0.1700144,1.008033,0.3839632,54.38379,103.882,71.69846,0.3385133,0.8365456,0.01014011,55.06839,250.2389,214.776,-0.2633862,1.152361,0.2247947,43.09173,167.4246,147.5255,0.3181354,1.057042,-0.06625851,15.69318,233.3537,192.108,-0.1965918,0.1522969,0.06875156,311.9903,302.1289,160.7201,0.06848012,0.1372729,-0.1634816,308.3526,24.68609,192.1189,-0.3528753,0.4942133,0.1318109,26.17786,296.1444,181.8425,0.05272349,0.3805748,0.1298619,48.75342,16.10167,194.6538,-0.09343898,0.7819248,-0.01634115,314.8045,313.8881,169.8515,0.08549794,0.7908069,0.07991332,352.0514,343.2355,177.6533
35,-0.02814815,-0.04679677,0.04690523,0,357.4459,0,0.002376245,1.417687,0.04938035,18.56462,349.084,355.3318,-0.07333051,1.353132,0.02456826,65.71157,87.91451,170.1728,0.07545972,1.347125,0.03354259,52.28543,273.0019,159.9868,-0.1721925,1.013707,0.3985709,55.46228,102.5009,67.3109,0.3453729,0.8394202,0.008083146,56.3404,250.2182,213.4899,-0.2659726,1.155018,0.2369533,45.29794,169.9571,149.0378,0.3203535,1.06018,-0.06614313,16.22188,233.5452,191.0349,-0.1954668,0.1528666,0.07187106,311.912,300.098,160.3109,0.06817055,0.1380472,-0.1637113,308.395,24.70035,192.066,-0.3568539,0.4939518,0.1259342,26.40853,294.1543,182.5123,0.05126329,0.3778526,0.132434,49.41742,16.0321,194.8934,-0.08956569,0.7765617,-0.01801988,313.7335,311.6526,170.2723,0.08669689,0.787902,0.08280242,351.9384,342.2284,177.4293
36,-0.03024167,-0.05135822,0.04908988,0,356.7716,0,-0.006570568,1.41136,0.05536022,18.62122,349.1463,356.5716,-0.08077105,1.34556,0.02949649,65.31207,89.50705,171.261,0.06807182,1.342433,0.0390447,53.55252,271.3894,159.9375,-0.1800628,1.014703,0.4113208,55.78375,100.8558,62.69496,0.3528639,0.8424836,0.00998864,57.8082,249.6639,212.1856,-0.2736912,1.153871,0.2477684,46.92299,171.9545,150.4336,0.3234918,1.063704,-0.06120935,16.68842,232.9783,189.6235,-0.1945978,0.1527033,0.07481536,311.7476,298.0224,159.9956,0.06817751,0.1385542,-0.1642511,308.4391,24.67874,192.0806,-0.3605617,0.492749,0.1209971,26.70521,292.3324,183.0594,0.05003663,0.3735205,0.135676,50.3047,16.13835,195.3221,-0.08553468,0.7693771,-0.019968,312.5222,309.6977,170.6749,0.08818843,0.7831824,0.08487439,351.6218,341.3505,177.2481
37,-0.03208271,-0.05539994,0.05099232,0,356.1506,0,-0.01411538,1.405639,0.06048504,18.73373,349.1653,357.6376,-0.08700094,1.338801,0.03370353,64.92483,90.7858,172.3027,0.06183371,1.33812,0.04384933,54.60976,269.8421,159.9271,-0.1933991,1.017496,0.4234368,56.55367,98.40334,58.20518,0.35876,0.8449239,0.01307841,58.99409,249.0221,211.1729,-0.2839113,1.15456,0.2563899,48.68941,173.622,152.408,0.3261563,1.066491,-0.05559121,17.01478,232.2797,188.4375,-0.1939994,0.1523334,0.07678551,311.5941,296.4699,159.7752,0.06828365,0.138849,-0.1648607,308.4895,24.64808,192.104,-0.363114,0.4915263,0.1174815,26.95,291.0293,183.4141,0.04920002,0.3696117,0.1382547,51.0654,16.26764,195.702,-0.08229706,0.7632841,-0.02152762,311.5625,308.3365,170.963,0.08954643,0.778896,0.08612148,351.3144,340.7389,177.1115
38,-0.03400689,-0.05848688,0.05280177,0,355.3275,0,-0.02072942,1.401563,0.06627831,19.18813,349.0497,358.2343,-0.0925675,1.333965,0.03827474,64.3157,92.07545,174.4827,0.05618871,1.335233,0.0494613,55.35446,267.7583,159.9162,-0.2102055,1.010924,0.4228158,55.80414,98.21538,57.1768,0.3617239,0.8461005,0.0204657,59.70496,247.4977,210.3632,-0.2989081,1.14989,0.2563715,48.15936,173.4309,152.779,0.3279033,1.068501,-0.04483757,16.89182,230.6956,187.1381,-0.1936966,0.1511132,0.07661198,311.526,296.1248,159.7622,0.06821339,0.1380285,-0.1652377,308.5229,24.67682,192.1823,-0.3633697,0.4899442,0.1179926,27.0833,290.9192,183.2979,0.04960059,0.3668509,0.1393744,51.40768,16.53423,195.9053,-0.08133482,0.7596269,-0.0225839,311.1706,308.3758,170.9997,0.0903246,0.7758418,0.08526951,351.0385,340.7777,177.1461
39,-0.03588935,-0.06144815,0.05456274,0,354.5111,0,-0.02712303,1.397562,0.0718703,19.6436,348.9258,358.7858,-0.09794062,1.329268,0.04265727,63.69875,93.25833,176.5956,0.05070389,1.332384,0.054915,56.03008,265.6263,159.837,-0.2265985,1.003948,0.4208341,54.99994,98.23194,56.45035,0.3642741,0.8471556,0.02807746,60.36296,245.9039,209.5229,-0.3136013,1.145141,0.2553692,47.47443,173.1718,153.0821,0.3292637,1.07033,-0.03387548,16.71562,229.1101,185.8601,-0.1934113,0.1499363,0.0764619,311.4565,295.8396,159.7708,0.06814921,0.1371883,-0.1654114,308.5451,24.71038,192.2511,-0.3634876,0.4884505,0.11877,27.20212,290.8738,183.1684,0.05005451,0.3642946,0.1405131,51.70834,16.79186,196.0883,-0.08050975,0.7562214,-0.02355564,310.8115,308.4739,171.0354,0.09105203,0.7729834,0.08436947,350.7597,340.8441,177.1926
40,-0.03720403,-0.06207902,0.05601063,0,353.5263,0,-0.03146713,1.396539,0.0777297,20.54708,348.5427,359.0475,-0.1014605,1.32802,0.04682919,62.82452,94.32301,179.6098,0.04701735,1.33224,0.0606735,56.26067,263.0876,159.593,-0.246326,0.9906436,0.4072531,53.41834,99.59467,58.66426,0.3638786,0.8478598,0.03975853,60.44514,244.1027,209.605,-0.3305517,1.137614,0.2454224,45.04991,171.2991,152.6206,0.3302123,1.072073,-0.01911183,16.12597,226.8446,184.878,-0.1935648,0.1491542,0.07474294,311.4115,296.8367,159.9963,0.06786253,0.13651,-0.1652717,308.5679,24.76601,192.2402,-0.3610895,0.4881474,0.1229815,27.08962,292.0085,182.7149,0.05162258,0.3642589,0.140279,51.61953,16.94679,195.9155,-0.08117203,0.7564656,-0.02427894,310.9344,309.7472,170.8782,0.0916433,0.7727038,0.08170892,350.5108,341.4134,177.3365
41,-0.03855742,-0.06271765,0.05750278,0,352.5074,0,-0.03600924,1.395387,0.0837388,21.48402,348.1418,359.3025,-0.1051415,1.326683,0.05109074,61.91584,95.30141,182.619,0.04313669,1.331989,0.06660147,56.43985,260.4207,159.2942,-0.2658581,0.9775765,0.3916655,51.70475,100.7424,60.7529,0.3629644,0.8483181,0.05180763,60.49589,242.2188,209.6615,-0.3474244,1.130362,0.2339092,42.51939,169.4194,152.2318,0.3305712,1.073564,-0.003740504,15.46543,224.517,183.8794,-0.193631,0.1483628,0.07321101,311.376,297.8407,160.269,0.06782556,0.1358353,-0.1649161,308.5669,24.80081,192.2521,-0.3584418,0.4877885,0.1273894,26.98412,293.1962,182.2728,0.05339097,0.36433,0.140168,51.50487,17.12517,195.7644,-0.08187256,0.7567339,-0.02496542,311.0681,311.0328,170.7545,0.09220693,0.7725109,0.07900405,350.2461,341.9948,177.5102
42,-0.03889827,-0.06141008,0.0588344,0,351.2864,0,-0.03865384,1.396637,0.09030879,23.09688,347.3717,359.8843,-0.1067449,1.328246,0.05535045,60.59819,95.84311,186.1637,0.04126096,1.333991,0.07313846,56.28399,257.408,158.9661,-0.2862843,0.9602449,0.3658326,49.42542,101.9198,64.66616,0.3603045,0.8492402,0.06848789,60.08561,240.5386,210.9538,-0.3628658,1.120941,0.2135313,38.82072,166.0246,151.6916,0.331613,1.07559,0.0154491,14.54273,221.5719,183.3602,-0.194818,0.1477699,0.06968524,311.3308,300.0307,160.7725,0.06762145,0.1350604,-0.1646661,308.5195,24.79813,192.2382,-0.3529379,0.4884995,0.1345635,26.60347,295.482,181.4221,0.05653809,0.3663548,0.1384422,51.06321,17.20319,195.2352,-0.08323009,0.7600354,-0.02531182,311.613,313.4932,170.333,0.09317858,0.7743689,0.07487189,350.0611,343.0333,177.7197
43,-0.03918521,-0.06011422,0.06008242,0,350.1286,0,-0.04130281,1.39777,0.09655391,24.64492,346.6299,0.4290957,-0.1083763,1.32974,0.05940945,59.35107,96.16894,189.3829,0.0393369,1.335833,0.07938027,56.06905,254.5572,158.6542,-0.303479,0.9451597,0.3390061,47.12853,102.5914,68.04879,0.3568837,0.8497795,0.08414572,59.63997,238.9491,212.1786,-0.3758643,1.112983,0.1924483,35.28249,162.8765,151.3488,0.3316519,1.077141,0.03374199,13.62118,218.7923,182.9148,-0.1958373,0.1472403,0.06664199,311.3402,302.0977,161.3177,0.0679476,0.1344248,-0.1643203,308.443,24.72428,192.3008,-0.3472819,0.4890065,0.1412628,26.28153,297.7069,180.6537,0.05980429,0.3684113,0.1368085,50.61683,17.33182,194.807,-0.08454006,0.7632094,-0.02551166,312.1672,315.7878,169.9993,0.09399813,0.7762838,0.07100468,349.8969,344.0143,177.9611
44,-0.03860701,-0.05855945,0.06122857,0,348.8434,0,-0.0424053,1.399488,0.1025523,26.40211,345.5935,1.344256,-0.1082562,1.332118,0.0630462,57.85125,95.76732,192.4887,0.03908245,1.33808,0.08565032,55.70291,251.7079,158.5975,-0.3199147,0.9289899,0.3067067,44.86843,102.4756,72.4492,0.3518252,0.850262,0.1042738,58.82869,238.0315,214.7999,-0.3847843,1.104418,0.1656372,31.54265,158.6039,151.4784,0.3326093,1.078418,0.0548155,12.69289,215.6576,183.2348,-0.1981187,0.1460268,0.06113611,311.3081,305.1112,162.0223,0.06779456,0.1335172,-0.1644758,308.4108,24.70406,192.3354,-0.3393827,0.4889149,0.1493407,25.90066,300.7639,179.4685,0.0636964,0.3705251,0.1343637,50.13108,17.50297,194.2335,-0.08612353,0.7671828,-0.02518966,313.0504,318.9941,169.3569,0.09511861,0.7782681,0.06641081,349.7547,345.3198,178.1787
45,-0.0379443,-0.05685928,0.06247035,0,347.4398,0,-0.04394962,1.401236,0.1091398,28.32695,344.4543,2.352747,-0.1083934,1.334635,0.06709065,56.23338,95.10812,195.7201,0.03847817,1.340421,0.09259374,55.26062,248.6287,158.5728,-0.3341982,0.913179,0.2687629,42.30593,101.9247,76.96501,0.3448921,0.8505149,0.1258296,57.8536,236.9536,217.5615,-0.3916636,1.096546,0.1347552,27.46203,154.0238,151.8973,0.3322648,1.079473,0.07798387,11.64968,212.2396,183.6331,-0.2006083,0.144791,0.05561632,311.3863,308.3703,162.908,0.06840388,0.1326856,-0.1646675,308.3441,24.56668,192.4991,-0.3301211,0.488464,0.1577102,25.57835,304.1909,178.2458,0.06831616,0.3729082,0.1316223,49.58531,17.77804,193.7326,-0.08784601,0.7714635,-0.02463091,314.0755,322.405,168.7774,0.09617072,0.7805425,0.06149488,349.6227,346.7323,178.4772
46,-0.03757059,-0.05571125,0.06363147,0,345.9922,0,-0.04479654,1.402421,0.1146538,29.69349,343.2198,2.970302,-0.1080195,1.336693,0.07017401,54.56722,93.81554,198.6021,0.03829471,1.341878,0.09881708,54.80617,245.691,158.7892,-0.3455334,0.8997194,0.2283534,39.59612,100.7191,82.16045,0.3354089,0.8508012,0.1503743,56.55639,236.4947,221.3504,-0.3947461,1.090127,0.1010489,23.62178,148.7338,152.5101,0.331923,1.080062,0.1024395,10.79909,208.6707,184.883,-0.2047324,0.1441766,0.04920495,311.4362,312.1799,163.9636,0.06778204,0.1322265,-0.1643464,308.2939,24.63108,192.4048,-0.3210111,0.4876181,0.1668267,25.53855,308.1449,176.8895,0.07175784,0.3745602,0.1301924,49.24883,18.07952,193.281,-0.09055956,0.7750192,-0.02376923,315.0827,326.2062,168.1031,0.09629239,0.7817339,0.05625263,349.2392,348.2686,178.7576
47,-0.0372114,-0.05459818,0.064771,0,344.5661,0,-0.04608371,1.403437,0.1201037,31.02067,341.9927,3.577854,-0.1080211,1.33858,0.07327148,52.96006,92.36178,201.3171,0.03766974,1.343183,0.1050226,54.34594,242.8304,159.0489,-0.352423,0.8885028,0.1868014,36.85402,99.1284,87.00258,0.3243644,0.8510352,0.1737128,55.15539,235.8188,224.8223,-0.3945081,1.085458,0.06713054,19.89954,143.5708,153.3924,0.3299404,1.080442,0.1266807,9.940693,205.1454,186.1346,-0.208952,0.1436982,0.04354161,311.6232,315.8558,165.1442,0.06802849,0.1319595,-0.164138,308.2162,24.57911,192.444,-0.3114538,0.4864349,0.1751957,25.61501,312.1081,175.6458,0.07556763,0.376243,0.1287157,48.91303,18.47066,192.9732,-0.09323817,0.778406,-0.02271602,316.1222,329.8413,167.5744,0.09617613,0.7829691,0.05120045,348.88,349.7606,179.1015
48,-0.03812886,-0.0546082,0.06591965,0,343.0023,0,-0.04799121,1.403009,0.124943,31.41722,340.6711,3.317462,-0.1089575,1.339074,0.07565518,51.32428,90.44028,204.0374,0.03593548,1.342677,0.110985,53.89268,239.7363,159.3895,-0.3581607,0.8803436,0.1418276,33.61531,96.89027,92.74514,0.3089994,0.8513345,0.2023048,53.52091,235.2043,229.0705,-0.3929718,1.083017,0.02959854,16.32926,137.5859,154.3535,0.3261666,1.080055,0.1547381,9.48155,201.0974,188.1328,-0.2148396,0.1443872,0.03756351,311.8688,319.9485,166.5958,0.06779311,0.1327967,-0.1643589,308.2534,24.61125,192.3773,-0.3028071,0.4847033,0.1850573,26.22024,316.5984,174.3648,0.07828989,0.3766667,0.1287483,48.98729,19.09436,193.0245,-0.09787286,0.7802329,-0.02157846,316.977,333.8482,167.0599,0.09414003,0.7824547,0.04541672,348.2011,351.3856,179.5592
